,user,txt
1058,RnVleDZRZmhDcTQwS2N1bXhxMC9KZz09,토너 화장솜에 닦아서 사용했는데 진짜 엄청 순하고 촉촉해요 그냥 손에 좀 무쳐서 발라봤는데도 좋아요 모든 피부타입에 맞을 것 같아요 냄새는 그냥 무향이에요 제형은 완전 물제형입니다 수부지인데 세안하고 닦토형식으로 바르자마자 건조한게 좀 나아졌어요 수분크림 촉촉하구여 안에 알겡이 같은게 있는데 뭔지 잘 모르겠어요 좋아서 다 썼어요 제가 아토피도 있어서 발랐는데 좋아지더라구요 또 살 예정이에요 앰플 여드름에 좋은느낌이에요 촉촉하고 좋아요 저는 건조할 때마다 발랐어요 전부다 또 살 것 같아요
1059,RnVrUVRpUG82UDREU3laNHRndnpXQT09,정말 꾸준하게 잘쓰고있어욤 정말 웬만해선 길게 안쓰는 스타일인데 이제품쓰고 피부에서 광채가 나와요 물론 꾸준하게 피부관리를 해서 그렇다 치지만 에센스랑 로션을 거즈팩으로 늘 사용하고있는데 효과가 엄청 좋아요 재구매 의사 있습니당
1060,RnVsNk1jTkRvbGJuaDZoNnNPSXl0QT09,지성피부이고 붉은 홍조가 있는 민감성피부타입니다 조금만 자극이 있어도 홍조가 두드러지는데 제가 어성초성분이 맞는지 세안후 바로 발랐더니 가장 효과 본 건이 홍조였어요 제 붉은 홍조가 옅아지는걸 느꼈고 일주일 지나니 거의 없어지더라구여 만족합니다 계속 쓸 예정이며 재구매템입니다진정에 좋다하여 구매해 사용중입니다 아직까지 트러블없이 사용하고 있습니다 딱히 효과를 느끼진 못했는데 그게 꾸준히 사용을 안해서 그런지 잘 모르겠네요 더 사용해봐야 알것같아요 일단 트러블이 나지 않아 재구매해도 괜찮을거 같아요
1061,RndrWXdqSGRKUXNsQWdiS1ZNcmYzUT09,평소 순한거 많이 찾는데 정말 좋은 거 같아요 모든 화장품이 라로슈포제 제품으로 바뀌는 중 입니다
1062,Rnh6b2VzVmhYRVk4ZVd4R08zU21QZz09,아주 좋습니다 매일매일 바르고 잇어요 배송은 좀 걸렷지만 기다리기 괜찮아요 감사합니다 이번 배송은 너무 오래 걸렷어요 기다리다 지쳐 매일매일 잘사용하고 잇어요 자극없이 좋습니다 라인별로 다 써보고 피부에 제일 잘맞는걸로 사용할려구요
1063,RnowWXNOdGpnSjNTdkE2UzZxZXBaUT09,만족스러운 제품이에용 다쓰면 또 구매할게요 추천합니다
1064,RnpTWG9qcnlVMjFQaHdteU56cVd2Zz09,브링그린 쑥라인은 토너 뿐만아니라 클렌징폼과 보습 크림도 사용할 만큼 좋아요
1065,RzBIQ2FmQlZKTEdiVGZpcy9ZdGpXUT09,토너는 이거밖에 안씀 자극없이 진짜 뽀송하게 각질정리 되요 화장솜없이 그냥 톡톡 흡수시켜줘야 해요 겨울에는 조금씩 쓰세용 너무 추천 좁쌀 각질 알갱이 서서히 다 없어짐
1066,RzJHZTFXMlVBTlpOUHQxemV6YmZyZz09,좋은건지 잘모르겟어요 하하하허 그냥 잇으니깐 쓰는느낌
1067,RzJrNWU0UlgzZFF1TjlOTmdRcytCQT09,진짜 저는 이거 항상 쓰는 이유가 냄새 자체도 없고 피부가 예민할때 이거 하나만 써도 피부 진정되는 효과가 있었고 개인적인 차이가 있을 것 같다 제 동생은 스킨로션 바르면 얼굴이나 눈이 따가워서 많이 예민한 편이라 절대 안사용했는데 이거는 순한편이라서 그나마 조금씩 사용합니다 그리고 이게 보습은 그냥 바르는 것 보다 화장솜 얇은 거에 스킨 묻혀놓고 자기 전이나 화장하기 전에 볼이나 이마 쪽에 두고 분 정도 있다가 하장하면 보습면에서는 좋은 편인거 같습니다 그게 귀찮으신 분들은 독도 스킨 팩인가 토너팩 사셔서 아침에 나가기 전이나 화장하기 전에 하시면 좋을 것 같아요 얼굴은 피부온도가 가장 중요하다고 했어요
1068,RzJuYnZqRXJwb2JQWlFzc2VwTW5yZz09,무향에 흡수가 잘되서 들뜨는 느낌이 전혀 없어요 건성피부에는 좀 건조할수있믄데 지성엔 체고
1069,RzNRVVZjbnY4SnhoVkhjQStZNDZ4QT09,기초 단계에 사용하려고 구매했어요 수분보충에 사용하려고 했는데 도움이 되었어요 두세번 나눠서 사용하니 더 도움이 되었어요 끈적거림이 없고 맑은 물타입이라 산뜻한 느낌이 듭니다 약산성이라 피부 자극도 없고 순한 느낌입니다 여드름성 피부에도 도움이 됩니다 은은한 향에 누구나 부담없이 사용하기에 좋네요 꾸준히 바르면 속당김에 도움이 될것같네요청소년 여드름에 좋다는 로션을 쓰다가 이번에 플리프로 바꿔봤는데 끈적임도 없고 산뜻한 제형이라 좋았어요 좀더 써봐야 알것 같아요
1070,RzRKd2RrMWxGT2dvUmJyeXc1a0xBQT09,선물 고르다가 냄새도 괜찮고 촉촉한 느낌이 들어서 바로 샀습니다 선물하기 좋은거 같아요
1071,RzdTelhqRXdRNFdoeXRjZS9iYWlxdz09,저희 아빠가 애정하는 템일만큼 펌프하기도 편하고 은은하면서 촉촉한 제품이에요 끈적거림은 그저 아 로션발랐다 요정도니까 아빠가 더 좋아하는 거 같아요
1072,Rzk3MEdVbmFOKzNoenpSWFAwRHF0dz09,남친 발렌타인 선물로 구입 했었어요 남친이 랩시리즈이제품 밖에 안써서 이게 젤 무난하다고하더라구요남친이 선호하는 제품 이라 발렌타인 선물로사줬어요 아직 잘 쓰고 있더라구요
1073,S05ZZnBseDVWKzc3VU51S2JtUjN6Zz09,쑥 향을 선호하지 않는 편이라 향에 대한 걱정이 있었는데 예상외로 깔끔해서 좋았어요 건성 피부에도 산뜻하게 잘 맞는것 같고 재구매 의사 있습니당
1074,S08wV1Jyck1FTGtEMXpMR1lWOFdUQT09,재구매입니다 콧물같은 제형에 쫀쫀하게 마무리돼서 화장이 잘 먹어요 다들 고쿠쥰 고쿠쥰 하던데 그러는 이유가 있네요 콧물 같은 제형인데 이게 또 한 보습함 저렴하게 구매했어요
1075,S09tVzVNMEN4bGVOWjhHVnVnM0drZz09,매달 구매하는 독도토너 쟁여놓기위해 구매함 이벤트로 앰플이랑 크림도줘서 언능 겟했습니다 믿고쓰는 라운드랩 독도 토너 계속 쓰다가 할인이벤트 하길래 자작나무도 써보려구요 걍 안써봐도 좋은거 다알아
1076,S0FGY1l6elNRallNcW9pYm1ETEpiZz09,쫀쫀하니 스킨팩하기 딱 알맞습니다 부담없이 팍팍 부어서 붙여놓으면 끝 엄마한테 선물로 드렸다가 반하셔서 그뒤로 계속 꾸준히 쓰고계시는 제품이에요 원가로 사려면 가격 후덜덜하지만 이번에 카톡플친 쿠폰도 들어오고 세일도 많이해줘서 하나더 선물 드렸습니당 마침 떨이졌다고 좋아하셨어요 저희엄마는 얼굴이 건성이셔서 항상 유분기있는 제품만 발라오시다가 한번 수분 제대로 잡아보자 해서 여러제품 쓰시다가 한율 빨간쌀 진액 써보셨는데 반하셔서 그뒤로 계속 쓰고계셔요 저도 한번 써봤는데 수분이 꽉 차서 좋긴한데 아직 저에게는 촉촉하다못해 축축해지는 느낌이었어요 밤에는 괜찮을지몰라도 낮에는 너무 투머치해질거같은 느낌 또 축축한느낌을 별로여 하는 편이어서 그냥 무난하게 촉촉한 상품 쓰는데 엄마에게는 딱 맞는거 같아요 많이 건성이신분들에게 맞을것 같습니다
1077,S0JGenI4NndQemdYMHN5dHVJeTZBZz09,엄마 사줌 엄마는 건성임 사용시 땡김없음 만족함 가격 비싼게 흠 엄마 사줌 엄마는 건성임 사용후 촉촉함 보습에 좋은듯 가격도 싸서 좋음아모레 고급라인인 헤라에서 나온 옴므제품이라 역시나 좋음 자극없이 순하게 발리며 보습에도 꽤 괜찮음 가격만 착하면 좋을텐데
1078,S0M4NGpzVElkUkNWVjFhbE5rVEh3QT09,유튜브에서 추천 하길래 사봤어요 각질제거용 토너가 필요했는데 닦토 겸 토너팩으로도 사용하기 좋은 것 같습니다 오자마자 사용 해보고 있는데 피부 진정에 좋은 것 같아요
1079,S0NlVVpUejRTVWtUQk1XckNWNHR6QT09,이 제품은 에센스와 탄력크림 아이크림 마스크팩으로 구성되어 있습니다 닥터지의 스네일 라인은 워낙 유명하기도 하고 제품력도 좋다고 해서 믿고 샀습니다 제형상 아침 저녁으로 쌀쌀한 가을이나 겨울날씨에 쓰기 좋습니다 그리고 무엇을 사용해도 피부가 건성이라 많이 땡기는 분들이 사용하시기에도 좋은 것 같아요 닥터지 에센스는 많이 리치하지 않은 사용감인데도 불구하고 바르고 나면 얼굴에 광이 돕니다 그리고 단순히 얼굴 겉만 촉촉하게 해주는 게 아니라 속보습까지 챙겨주는 느낌이 들어요 크림은 쫀득한 재영이라 낮에 쓰는 것보다는 밤에 나이트케어용으로 쓰는 것을 추천드립니다 이것도 바르고 나면 얼굴이 굉장히 부드럽고 매끄러워져요 냄새도 은은하고 좋습니다 아이크림도 적당히 꾸덕하고 좋아요
1080,S0REcU5oL3Y5dWFkWXNWc1l6cGFRZz09,디렉터파이의 탑오브탑 토너라고 해서 관심이 가게 되었고 이번에 체험단이되어 이제품을 사용하게 되었습니다 유리병에 들어서 묵직합니다 은색 씰 제거후 사용하면 되고 약 주일 정도 매일 사용해보았습니다 발림성이 부드럽고 잘 발리고 흡수력이 뛰어납니다 한번 두번 정도 레이어드해서 바르면 더 촉촉하다고 느꼈고 바르고 나서 그 다음에 바르는 수분크림과도 궁합이 잘 맞았습니다 저는 건성 민감성이라서 성분에 민감한 편이데 제품은 바르고 난 후 트러블 뾰루지 이런거 발생하지 않았고 피부도 편안하고 진정 보습력도 좋았습니다 아직 사용해보지 않은 분은 꼭 한번 사용해보셨으면 좋겠어요
1081,S0YvR1N6ZTNkcTdCUTk3alluNkw3UT09,구성도 좋고 상품 질도 좋고 가격도 착해서 사지 않을 이유가 없어요 콧물토너라 먹여주고 로션바르고 크림바르면 끝납니다유하다라보 항상 쓰는거에여 거의 십년째 쓰고있어요 프리미엄라인이 할인하길래 구매해봤어요
1082,S0dsZVc1RUxmUDFSYVN1dTlrUW14QT09,정말 수분감이 미쳤고 정말 좋아요 팩 하기도 좋고 아침에 이거 붙이고 붓기 빼요
1083,S0hEOE56cndwODgzajcrWEhHYWl2dz09,날씨가 너무 오락가락 거려서 피부도 진정이 필여해서 닦도 흡토할겸 구매했는데 너무 좋아요
1084,S0hibndRK3lDZTA1MXJ5a0FnYTZTQT09,어머니가 로션을 다 쓰셨다구 말씀해서 늘 쓰시던거라 재구매했어요 세수하고 발랐을 때 당김없이 잘 발렸구 마무리감은 약간 기름지지만 그걸 감수할 만큼 크림자체는 너무너무 좋았습니당 같이 온 괄사도 너무 좋아요 어머니께 물어보니까 또 구매하실 의향이 잇으시다구 하네용
1085,S0hnb0RYL2pQam1jZ2tkdDNZeXpqQT09,이 라인의 스킨패드가 너무 촉촉해서 기대하고 토너를 샀어요 근데 스킨패드만큼 안 촉촉해서 실망이었어요 그래서 건조함이 느껴져요 촉촉함을 원한다면 이 토너 말고 이 라인의 스킨패드 추천합니다
1086,S0huN3JPVkc4U050bERia3dGWGNxUT09,화장솜을 푹 적셔서 세안 직후 사용해주면 얼굴열감 한번에 내리기 좋습니다
1087,S0hwUjFvN2NSNDNOOGxaakNkYUFsdz09,봄철 환절기 가장 필요한 수분 각질 케어 트러블나는 피부는 토너도 기본적으로 순한걸 찾게 되는데 양도 많고 촉촉하니 만족 무엇보다 순하니 민감한 피부에도 자극 없어 좋았습니다 여드름 트러블 케어스 가장 중요한 각질케어 수분보충 간편하게 패드한장으로 슥 닦토 하면 해결되다는점 유수분조절 까지 가능하니 환절기 봄철 딱 적절히 사용가능하고 토닦 스킨 마스크팩으로 활용도 해볼만 하니 가격까지 착해서 완추 끈적임 없고 부드럽게 흡수되는게 피부가 촉촉하고 진정되는 느낌입니다 물부터 다르게 티트리오일로 구성되어 진정효과까지 화장솜에 뿌려 사용시 건조한 날씨 얼굴이나 피부에 뿌려수분감도 잡아 주는 토너피부 진정과 수분 공급 트러블나고 민감한 내 피부 균형이 깨진후 큰 트러블 듬성듬성 번들 거리고유분기 많은 피부 추천
1088,S0pqMzA1Vjg4SEYzU0ZheC95VC96UT09,너무 아파요 그리고 얼굴이 엄청 빨개지네요 그래사 추가로 모델링팩을 해서 진정시켜줬어요 다음날 드라마틱한 효과는 없었어요 며칠 지나봐야겠어요
1089,S0srbGZWQVVFV2lCeU0veGU1RkY4UT09,지성피부와 여드름피부를 가지고 있습니다 자극없이 순한 토너는 많이 봤지만 효과가 있는 토너는 아직 못 찾아서 구매해봤습니다 가볍고 산뜻해서 모공을 막지 않는 것 같고 닥토를 했을 때 피부가 깨끗하고 매끄럽게 정리되는 것 같았습니다 크림도 써보고 싶었는데 기획으로 같이 나와서 좋아요 토너와 크림의 시너지가 좋다면 크림도 구매하고 싶어요 분리수거를 쉽게 할 수 있도록 용기가 제작되어 있어서 더욱 좋았습니다 여드름에 효과가 있는지는 장기적으로 봐야하기 때문에 한달리뷰에 남기겠습니다 묽고 촉촉한데 금방 흡수되어서 끈적임없이 사용하기에 좋아요
1090,S0tlRVBZV1BuaDZTdXFVVDhOMkNjQT09,아버지께 사드렸는데 좋아하시내요 무난합니다 계속 할예정입니아
1091,S0tzeWsrMkpWQXk5clZaTHFxcFhjQT09,사진은 샘플을 찍어놨네용 디렉터파이님 추천보고 쓴 지가 벌써 년 돼가네용 이거는 한 번도 트러블 일으킨 적이 없어서 로션은 무조건 싸이닉만 써요 더워지는 계절 오면 스킨이랑 이것만 바릅니다 저처럼 지성이시면 이 루트가 간단하고 딱 보습력있게 해줘용 이제 날씨가 점점 더워져서 크림은 저녁에만 발라주고 있습니닷 싸이닉 스킨도 발라봤었는데 제 피부엔 스킨보다는 로션이 더 잘 맞아요 용기가 튜브나 펌핑이 아닌데도 마지막까지 잘 털어 져 나옵니다 향료가 안 들어가고 성분도 좋은데 좋은 향이 나용 산뜻하고 진짜 가벼운 로션향 디렉터파이님 덕분에 유명해진 싸이닉 스킨라인 저도 디파님 추천으로 벌써 년넘게 쓰고 있는 제품입니다 로션은 다른 것도 많이 써봤지만 싸이닉만한 애가 없어요 진정은 크게 안 되지만 수분 공급 특히 속건조 잡아줍니다 단 한 번만 바르는 것이 아니라 번 겹쳐서 여러 번 발라야 속건조 확실하게 잡아줍니다 흡수하듯이 손바닥으로 챠압챠압 누르면서 바르면 최고 로션은 아예 정착했구요 원래는 스킨도 같이 썼었는데 스킨은 수분이 너무 부족해서 다른 토너로 갈아탔습니당 스킨보다는 로션이 훨씬 좋은 것 같아요 로션 추천합니다 재구매의사 있어요
1092,S0xDZmk5aTQ4VmlyQVpIazd4UXJudz09,가볍게 발라주기 좋은 제품입니다 다만 굉장히 가벼워서 어느정도 수분감 채울려면 네번정도 레이어링 추천합니다
1093,S0xuYURaRFgzWkxhMU82aUhGOVBBUT09,남편이 아주 많은양을 발랐는데도 잘 스며들고 촉촉하다고 만족스러워해요 리필까지 들어있어 오래쓸듯요 명동성당쪽 올영 매장에서 구입했는데 매장에 한국인보다 외국 사람이 더 많아서 놀랐습니다
